gender;age;person;became_member_on;income;total_amount;total_rewarded;transactions_num;offers_received;offers_viewed;offers_completed;bogo_received;bogo_viewed;bogo_completed;discount_received;discount_viewed;discount_completed;informational_received;informational_viewed;total_bogo;total_discount;avg_order_size;avg_reward_size;avg_bogo_size;avg_discount_size;offers_rr;offers_cvr;bogo_rr;bogo_cvr;discount_rr;discount_cvr;informational_rr
M;40.0;16fd6bf8ff6946ef93d84851eaa1399c;2017;37000.0;21.819999999999997;3.0;5;5.0;3.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;2.0;1.0;0.0;3.0;4.36;3.0;0.0;3.0;60.0;33.33;0.0;0.0;66.67;50.0;50.0
;;d92e1547a7f44706a61f15a47bf75313;2016;;26.72;0.0;10;5.0;5.0;0.0;2.0;2.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;2.67;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;100.0
F;21.0;45b992ec94974dd690d1ad47104e9dd9;2014;34000.0;42.48;6.0;10;5.0;2.0;2.0;0.0;0.0;0.0;3.0;2.0;2.0;2.0;0.0;0.0;6.0;4.25;3.0;0.0;3.0;40.0;100.0;0.0;0.0;66.67;100.0;0.0
F;76.0;1749b32be60343f4bc0b098bbd7eab74;2015;86000.0;144.3;5.0;5;5.0;1.0;1.0;2.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;28.86;5.0;5.0;0.0;20.0;100.0;50.0;100.0;0.0;0.0;0.0
M;45.0;48a3787358ed4cc6978d805dbcbcf46b;2016;53000.0;138.33;9.0;11;4.0;4.0;3.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;5.0;4.0;12.58;3.0;5.0;2.0;100.0;75.0;100.0;100.0;100.0;100.0;100.0
M;21.0;53a0acfd6e3541148d37a6f47185560f;2017;50000.0;155.7;0.0;10;4.0;3.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;15.57;0.0;0.0;0.0;75.0;0.0;0.0;0.0;100.0;0.0;100.0
M;66.0;7ee0436c7abc4526a1d97f598701b4a8;2017;58000.0;86.27;7.0;5;4.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;5.0;2.0;17.25;3.5;5.0;2.0;100.0;50.0;100.0;100.0;100.0;100.0;100.0
M;43.0;9f406c4d46b14c73817d1a45766db166;2018;37000.0;25.1;0.0;7;4.0;2.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.59;0.0;0.0;0.0;50.0;0.0;33.33;0.0;100.0;0.0;0.0
M;42.0;4b59509988d34c7298119a840c946453;2017;59000.0;14.049999999999999;3.0;6;6.0;2.0;1.0;1.0;0.0;0.0;4.0;1.0;1.0;1.0;1.0;0.0;3.0;2.34;3.0;0.0;3.0;33.33;50.0;0.0;0.0;25.0;100.0;100.0
M;60.0;e3ae6c6c555e404f9f4172b1efd3017f;2016;51000.0;169.57;22.0;12;6.0;6.0;4.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;20.0;2.0;14.13;5.5;6.67;2.0;100.0;66.67;100.0;100.0;100.0;50.0;100.0
M;59.0;9ccd63bc9880418ab998c06d1c893115;2016;101000.0;88.23;7.0;3;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;2.0;29.41;3.5;5.0;2.0;100.0;66.67;100.0;100.0;100.0;100.0;100.0
M;52.0;33abc51707a648e5901b6d519ad07b36;2017;53000.0;44.32;2.0;4;2.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;11.08;2.0;0.0;2.0;100.0;50.0;100.0;0.0;100.0;100.0;0.0
M;23.0;65662d07621d408eab4f81f7ac19d1f2;2015;31000.0;50.25;3.0;5;6.0;3.0;1.0;3.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;3.0;10.05;3.0;0.0;3.0;50.0;33.33;33.33;0.0;50.0;100.0;100.0
M;44.0;404f4a94472540d0a7871513a07f375e;2018;58000.0;14.829999999999998;0.0;5;3.0;2.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.97;0.0;0.0;0.0;66.67;0.0;66.67;0.0;0.0;0.0;0.0
M;66.0;054244238c794ca380a197a21b2fd6e6;2018;65000.0;17.12;0.0;5;4.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.42;0.0;0.0;0.0;50.0;0.0;100.0;0.0;33.33;0.0;0.0
M;71.0;dcc5c6212c69474986d831af98277642;2017;98000.0;224.02;22.0;9;4.0;4.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;20.0;2.0;24.89;7.33;10.0;2.0;100.0;75.0;100.0;66.67;100.0;100.0;0.0
;;07d8e818a7d34429aae9d19958913a58;2016;;22.53;0.0;17;5.0;4.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;2.0;1.0;0.0;0.0;1.33;0.0;0.0;0.0;80.0;0.0;100.0;0.0;100.0;0.0;50.0
F;25.0;6a991b2e30c848a9a4765f18d3531633;2018;63000.0;208.8;5.0;11;4.0;4.0;1.0;3.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;18.98;5.0;5.0;0.0;100.0;25.0;100.0;33.33;0.0;0.0;100.0
F;34.0;41afeb5ecf2b493282ee6e71942cb029;2017;37000.0;58.04999999999999;8.0;6;6.0;6.0;2.0;3.0;3.0;1.0;1.0;1.0;1.0;2.0;2.0;5.0;3.0;9.67;4.0;5.0;3.0;100.0;33.33;100.0;33.33;100.0;100.0;100.0
;;0cca03ab86bd478199187560be008d63;2017;;11.76;0.0;4;3.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;2.94;0.0;0.0;0.0;66.67;0.0;0.0;0.0;100.0;0.0;50.0
M;57.0;f6d366a92c93407cb6030f3c7b212284;2017;40000.0;46.41000000000001;8.0;22;5.0;3.0;2.0;1.0;1.0;1.0;4.0;2.0;1.0;0.0;0.0;5.0;3.0;2.11;4.0;5.0;3.0;60.0;66.67;100.0;100.0;50.0;50.0;0.0
M;51.0;4a63ea5abbb1401e877d73e7e9398e13;2018;39000.0;7.63;0.0;3;4.0;2.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.54;0.0;0.0;0.0;50.0;0.0;50.0;0.0;100.0;0.0;0.0
M;62.0;53adc06cd9224225968728dbef4a20a6;2017;57000.0;22.9;10.0;2;4.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;10.0;0.0;11.45;10.0;10.0;0.0;50.0;50.0;50.0;100.0;100.0;0.0;0.0
F;69.0;7162f34d38404b539ce4f1a853e360a3;2014;34000.0;39.77000000000001;0.0;17;5.0;3.0;0.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.34;0.0;0.0;0.0;60.0;0.0;75.0;0.0;0.0;0.0;0.0
F;85.0;a3022d35b4754b038bcf859f9b1dfe4b;2016;61000.0;131.24;14.0;7;5.0;4.0;3.0;2.0;2.0;1.0;3.0;2.0;2.0;0.0;0.0;10.0;4.0;18.75;4.67;10.0;2.0;80.0;75.0;100.0;50.0;66.67;100.0;0.0
M;91.0;cc75794a055c46639897a9d6205a782c;2017;91000.0;187.92000000000002;0.0;8;3.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;23.49;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;100.0
M;19.0;b73d1b7b243e40a6ac9c3125a8015300;2015;54000.0;82.63000000000002;10.0;24;4.0;4.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0;0.0;0.0;5.0;5.0;3.44;3.33;5.0;2.5;100.0;75.0;100.0;50.0;100.0;100.0;0.0
M;64.0;35c748fc365a4295a3445fda28fc31b1;2016;82000.0;227.4;12.0;9;4.0;3.0;3.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;0.0;5.0;7.0;25.27;4.0;5.0;3.5;75.0;100.0;100.0;100.0;100.0;100.0;0.0
F;79.0;f08841c728214233b3b5c284cc5b07a1;2016;71000.0;165.62000000000003;0.0;9;5.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;18.4;0.0;0.0;0.0;100.0;0.0;100.0;0.0;0.0;0.0;100.0
M;40.0;3aa2a0ca945b444dae348a678a218fad;2017;48000.0;21.94;2.0;6;5.0;3.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;2.0;3.66;2.0;0.0;2.0;60.0;33.33;100.0;0.0;33.33;100.0;100.0
M;71.0;04837bcb97e241769a747cd71c50fe2f;2018;45000.0;0.0;0.0;0;5.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;100.0;0.0;0.0;0.0;50.0
F;82.0;8d099354ae6a46d383876232f54f20b7;2016;97000.0;109.41000000000001;10.0;4;4.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;10.0;0.0;27.35;10.0;10.0;0.0;75.0;33.33;50.0;100.0;0.0;0.0;100.0
;;5304e1569b324e7eb717bea1f5c74e33;2016;;18.6;5.0;7;5.0;4.0;1.0;2.0;2.0;1.0;2.0;2.0;0.0;1.0;0.0;5.0;0.0;2.66;5.0;5.0;0.0;80.0;25.0;100.0;50.0;100.0;0.0;0.0
M;73.0;0cf6244daee84b73afb0c96ff4ad3454;2016;59000.0;32.12;2.0;8;3.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;4.01;2.0;0.0;2.0;66.67;50.0;100.0;0.0;50.0;100.0;0.0
M;63.0;acd28ea42ae1436aace2b5724797938e;2018;67000.0;75.44;5.0;4;3.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;5.0;18.86;5.0;0.0;5.0;100.0;33.33;100.0;0.0;100.0;100.0;100.0
M;39.0;e42c4e047f10430ba094c39cd8bd1d89;2017;50000.0;61.47;7.0;19;5.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.0;5.0;2.0;3.24;3.5;5.0;2.0;40.0;100.0;50.0;100.0;100.0;100.0;0.0
M;27.0;c6a3591daaa34c7b8f8e3a7fbf020cb0;2018;62000.0;18.68;0.0;5;4.0;4.0;0.0;2.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;3.74;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;66.0;3baff2dcedd0478697886626a163903d;2016;52000.0;71.58;10.0;22;6.0;5.0;2.0;4.0;4.0;1.0;2.0;1.0;1.0;0.0;0.0;5.0;5.0;3.25;5.0;5.0;5.0;83.33;40.0;100.0;25.0;50.0;100.0;0.0
F;75.0;dbb29e0a694c40d2873f32763c4a98cc;2015;44000.0;40.75;3.0;12;3.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;3.0;3.4;3.0;0.0;3.0;33.33;100.0;0.0;0.0;50.0;100.0;0.0
F;47.0;2e3cd445c56249779436d732f8b04e12;2015;33000.0;105.05;18.0;11;5.0;4.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;15.0;3.0;9.55;6.0;7.5;3.0;80.0;75.0;100.0;100.0;50.0;100.0;100.0
F;50.0;5f102735c1ca4dffb40d7c34631d4ad5;2017;105000.0;128.5;6.0;5;6.0;4.0;3.0;1.0;0.0;0.0;4.0;3.0;3.0;1.0;1.0;0.0;6.0;25.7;2.0;0.0;2.0;66.67;75.0;0.0;0.0;75.0;100.0;100.0
;;87fc212b87094b4ca8ec2c5b5600a229;2018;;0.36;0.0;1;5.0;4.0;0.0;2.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.36;0.0;0.0;0.0;80.0;0.0;50.0;0.0;100.0;0.0;0.0
F;26.0;9a38b65ab2574937be1103ccab8d4e01;2018;51000.0;11.48;0.0;7;4.0;3.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.64;0.0;0.0;0.0;75.0;0.0;50.0;0.0;100.0;0.0;100.0
M;81.0;129a650c4d0c4346b5155c0fe2e1fb23;2018;81000.0;92.83;9.0;5;4.0;4.0;3.0;1.0;1.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;9.0;18.57;3.0;0.0;3.0;100.0;75.0;100.0;0.0;100.0;100.0;0.0
F;46.0;7dc9f81c5d1542b192c3af2bc70924e1;2017;31000.0;86.14;8.0;13;5.0;4.0;2.0;3.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;5.0;3.0;6.63;4.0;5.0;3.0;80.0;50.0;100.0;33.33;50.0;100.0;0.0
F;54.0;27dcaf139e2f42cc8325f09ea090cdf9;2017;107000.0;96.38;3.0;3;3.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;3.0;32.13;3.0;0.0;3.0;33.33;100.0;0.0;0.0;50.0;100.0;0.0
F;51.0;70423d22f29c4aedb42df7aeb75acb1a;2017;71000.0;59.07;0.0;2;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;29.54;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;33.33
F;55.0;98e39d45023d4ecabec274f5678d8e61;2018;35000.0;81.66000000000001;7.0;8;4.0;4.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0;5.0;2.0;10.21;3.5;5.0;2.0;100.0;50.0;100.0;50.0;100.0;50.0;0.0
M;19.0;ac165d9e39704046bbff4313c552e652;2017;43000.0;126.72;12.0;10;4.0;4.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;10.0;2.0;12.67;6.0;10.0;2.0;100.0;50.0;100.0;100.0;100.0;50.0;100.0
;;f06f6ca8c4324e2a8581dec2b91cf8b8;2018;;11.9;5.0;4;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;2.98;5.0;5.0;0.0;100.0;50.0;100.0;100.0;0.0;0.0;100.0
M;69.0;bd2cdd691aca4bb0a0e039979ee5de5c;2016;55000.0;412.67;18.0;28;6.0;6.0;3.0;1.0;1.0;1.0;5.0;5.0;2.0;0.0;0.0;10.0;8.0;14.74;6.0;10.0;4.0;100.0;50.0;100.0;100.0;100.0;40.0;0.0
M;59.0;aabc003ec0b84f2d848ee244f226a3ac;2013;52000.0;175.51000000000002;2.0;25;5.0;5.0;1.0;3.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;7.02;2.0;0.0;2.0;100.0;20.0;100.0;0.0;100.0;100.0;100.0
M;63.0;3c9afb70b2cb42a1ac2e5ff8cdc5be29;2016;99000.0;230.43;20.0;10;5.0;4.0;2.0;4.0;3.0;2.0;0.0;0.0;0.0;1.0;1.0;20.0;0.0;23.04;10.0;10.0;0.0;80.0;50.0;75.0;66.67;0.0;0.0;100.0
F;70.0;9773a632734541e28fa06a6260e218ed;2017;109000.0;228.02;13.0;8;5.0;2.0;2.0;4.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;10.0;3.0;28.5;6.5;10.0;3.0;40.0;100.0;25.0;100.0;100.0;100.0;0.0
F;35.0;cceda95e6893423798bcdbb1e34ca003;2017;74000.0;194.69000000000003;23.0;9;4.0;4.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;20.0;3.0;21.63;7.67;10.0;3.0;100.0;75.0;100.0;100.0;100.0;100.0;100.0
F;76.0;18f2f42d216c4f499f0e7896945236ca;2016;104000.0;157.23000000000002;0.0;5;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;31.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
M;52.0;92153f7cdda8486b9a2214ceb11b1a17;2016;50000.0;46.93;5.0;12;4.0;4.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;2.0;2.0;5.0;0.0;3.91;5.0;5.0;0.0;100.0;25.0;100.0;50.0;0.0;0.0;100.0
M;55.0;447140e4760b4faf9551166cb9935058;2016;109000.0;163.05;3.0;5;6.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;4.0;0.0;0.0;3.0;32.61;3.0;0.0;3.0;16.67;100.0;0.0;0.0;50.0;100.0;0.0
F;45.0;8bdec7a2b2264f52b7d3e168a291f429;2017;66000.0;73.86;0.0;5;5.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;3.0;0.0;0.0;14.77;0.0;0.0;0.0;80.0;0.0;0.0;0.0;100.0;0.0;75.0
M;64.0;9d3cf96704194f0ba87295d3b499b9de;2018;89000.0;0.0;0.0;0;6.0;6.0;0.0;1.0;1.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
M;55.0;71c05b9c8f4e49adb536806b374f1aa0;2017;34000.0;6.380000000000001;0.0;5;6.0;4.0;0.0;2.0;2.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.28;0.0;0.0;0.0;66.67;0.0;100.0;0.0;66.67;0.0;0.0
F;49.0;467aa2e59d2d495aab6f57930ed42cd4;2017;84000.0;147.15;17.0;7;4.0;4.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;15.0;2.0;21.02;5.67;7.5;2.0;100.0;75.0;100.0;100.0;100.0;100.0;100.0
F;54.0;7ebd2a16443643df84eb390a09275a3b;2017;95000.0;208.73000000000002;3.0;8;5.0;2.0;1.0;1.0;0.0;0.0;2.0;2.0;1.0;2.0;0.0;0.0;3.0;26.09;3.0;0.0;3.0;40.0;50.0;0.0;0.0;100.0;50.0;0.0
F;54.0;2e9928d5dc2648e28ee57f745bbdc753;2017;71000.0;207.53;8.0;12;5.0;4.0;3.0;0.0;0.0;0.0;4.0;4.0;3.0;1.0;0.0;0.0;8.0;17.29;2.67;0.0;2.67;80.0;75.0;0.0;0.0;100.0;75.0;0.0
F;62.0;b6171a55e9e548c2a75df02f20336045;2017;66000.0;300.15999999999997;10.0;17;4.0;2.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;10.0;0.0;17.66;10.0;10.0;0.0;50.0;50.0;100.0;50.0;0.0;0.0;0.0
M;89.0;e17fa42cb91043c9915a52a94c5e11fd;2017;53000.0;492.46000000000004;10.0;10;5.0;4.0;2.0;3.0;3.0;2.0;1.0;0.0;0.0;1.0;1.0;10.0;0.0;49.25;5.0;5.0;0.0;80.0;50.0;100.0;66.67;0.0;0.0;100.0
;;39946f79aeb948d1be8a62ac68bf66df;2018;;12.08;0.0;3;4.0;2.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.03;0.0;0.0;0.0;50.0;0.0;100.0;0.0;0.0;0.0;0.0
;;ce895c02389d4708916bc755b2abf98f;2017;;10.42;3.0;5;5.0;5.0;1.0;1.0;1.0;0.0;2.0;2.0;1.0;2.0;2.0;0.0;3.0;2.08;3.0;0.0;3.0;100.0;20.0;100.0;0.0;100.0;50.0;100.0
F;58.0;b0f1c849756f434281f2fccdc302ee81;2017;69000.0;361.91;5.0;21;6.0;5.0;1.0;3.0;3.0;1.0;1.0;1.0;0.0;2.0;1.0;5.0;0.0;17.23;5.0;5.0;0.0;83.33;20.0;100.0;33.33;100.0;0.0;50.0
F;51.0;ba8bc4afcca04bb2b3b6d94074a89087;2017;95000.0;0.0;0.0;0;5.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;33.33;0.0;0.0;0.0;0.0
M;37.0;8968b3baa32549ec93539f93c817d122;2017;44000.0;29.790000000000003;3.0;6;3.0;2.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;3.0;4.97;3.0;0.0;3.0;66.67;50.0;0.0;0.0;66.67;50.0;0.0
M;69.0;1cb3a1e696f3495795deb0a17c07d869;2016;92000.0;225.20999999999998;2.0;8;4.0;3.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;1.0;0.0;2.0;28.15;2.0;0.0;2.0;75.0;33.33;0.0;0.0;66.67;50.0;100.0
M;50.0;3c88696ac23741cb8a709d656fe5ccdf;2016;86000.0;205.94;2.0;9;5.0;3.0;1.0;2.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;22.88;2.0;0.0;2.0;60.0;33.33;50.0;0.0;66.67;50.0;0.0
M;39.0;1b24e887d980450497b631d8756128e6;2013;47000.0;78.31;15.0;20;5.0;3.0;3.0;1.0;1.0;1.0;4.0;2.0;2.0;0.0;0.0;10.0;5.0;3.92;5.0;10.0;2.5;60.0;100.0;100.0;100.0;50.0;100.0;0.0
F;93.0;eba9168747a24f3ba088dd67534f5c87;2017;64000.0;192.74999999999997;22.0;11;5.0;5.0;3.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;20.0;2.0;17.52;7.33;10.0;2.0;100.0;60.0;100.0;100.0;100.0;50.0;100.0
M;37.0;1c71315203b746b786c43ce12d7e97fe;2017;86000.0;287.79999999999995;14.0;12;4.0;4.0;3.0;1.0;1.0;1.0;3.0;3.0;2.0;0.0;0.0;10.0;4.0;23.98;4.67;10.0;2.0;100.0;75.0;100.0;100.0;100.0;66.67;0.0
;;05746077fd824d72899e035cf893ce0e;2016;;26.69;0.0;7;4.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.81;0.0;0.0;0.0;50.0;0.0;100.0;0.0;33.33;0.0;0.0
M;59.0;f34df6b46f3f42c78f9ef4e9ab7b6fe4;2018;47000.0;23.009999999999998;4.0;6;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;4.0;3.83;2.0;0.0;2.0;66.67;100.0;0.0;0.0;100.0;100.0;0.0
M;47.0;850e5abd6b5346708926727e82579e94;2017;56000.0;94.82;10.0;7;6.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;10.0;0.0;13.55;10.0;10.0;0.0;33.33;50.0;50.0;100.0;0.0;0.0;25.0
M;25.0;09f6c78df51047dbb554388ca1e514b9;2017;74000.0;18.45;0.0;3;4.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;6.15;0.0;0.0;0.0;25.0;0.0;0.0;0.0;33.33;0.0;0.0
F;57.0;742c578425d4439c959925de7d219397;2018;107000.0;0.0;0.0;0;5.0;5.0;0.0;1.0;1.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;47.0;c625f19855bb4d0084861d2b6433c5da;2015;99000.0;162.75;5.0;6;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;27.12;5.0;5.0;0.0;50.0;100.0;50.0;100.0;0.0;0.0;0.0
;;ce96fff5ef0a41e1a217728a81f6722a;2016;;17.68;0.0;6;5.0;3.0;0.0;2.0;2.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;2.95;0.0;0.0;0.0;60.0;0.0;100.0;0.0;50.0;0.0;0.0
M;80.0;97b6a247534840ec9e7bba870f512d2e;2017;73000.0;23.200000000000003;5.0;4;4.0;4.0;1.0;2.0;2.0;1.0;2.0;2.0;0.0;0.0;0.0;5.0;0.0;5.8;5.0;5.0;0.0;100.0;25.0;100.0;50.0;100.0;0.0;0.0
M;88.0;4f1676b2b52549fb9ffd6c9980437df9;2016;51000.0;103.10000000000001;8.0;8;4.0;4.0;2.0;1.0;1.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;8.0;12.89;4.0;0.0;4.0;100.0;50.0;100.0;0.0;100.0;100.0;100.0
M;51.0;abc4359eb34e4e2ca2349da2ddf771b6;2014;68000.0;47.88000000000001;6.0;13;6.0;5.0;2.0;3.0;3.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;6.0;3.68;3.0;0.0;3.0;83.33;40.0;100.0;0.0;100.0;100.0;0.0
F;79.0;8aadb3b013e84e0fa3c3aad6f8e372a2;2018;90000.0;43.36;0.0;2;4.0;3.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;21.68;0.0;0.0;0.0;75.0;0.0;0.0;0.0;100.0;0.0;100.0
M;51.0;ba6b5ff2bf0d45fda3615540f7f02024;2017;33000.0;96.37;13.0;10;6.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;0.0;10.0;3.0;9.64;6.5;10.0;3.0;33.33;100.0;100.0;100.0;100.0;100.0;0.0
M;69.0;693082e8ccf9458a88c428779cf556a6;2014;69000.0;56.42;5.0;18;5.0;4.0;2.0;1.0;1.0;0.0;3.0;2.0;2.0;1.0;1.0;0.0;5.0;3.13;2.5;0.0;2.5;80.0;50.0;100.0;0.0;66.67;100.0;100.0
M;81.0;5aaf3703f172407387e01798d46d57bd;2017;56000.0;216.51000000000002;5.0;18;5.0;3.0;2.0;0.0;0.0;0.0;4.0;3.0;2.0;1.0;0.0;0.0;5.0;12.03;2.5;0.0;2.5;60.0;66.67;0.0;0.0;75.0;66.67;0.0
M;49.0;dd94b5b3913b46bf80a0b6f18c299b21;2017;32000.0;29.159999999999997;2.0;7;5.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;2.0;4.17;2.0;0.0;2.0;20.0;100.0;0.0;0.0;100.0;100.0;0.0
;;b5c8618956124d5cbdac6b89275cdb7b;2018;;6.32;0.0;2;5.0;5.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0;0.0;0.0;3.16;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;100.0
;;f8e3fa27b11042acb311795da7e4ff56;2015;;8.41;0.0;5;5.0;4.0;0.0;2.0;2.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.68;0.0;0.0;0.0;80.0;0.0;100.0;0.0;66.67;0.0;0.0
M;44.0;f02befd06b664d4283bb28d3e4cdac03;2017;50000.0;12.07;0.0;5;3.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;2.41;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;100.0
F;72.0;394775ef5c614facb20af9e4fc9a9f23;2016;33000.0;79.11;5.0;9;6.0;2.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;5.0;0.0;8.79;5.0;5.0;0.0;33.33;50.0;33.33;100.0;0.0;0.0;50.0
F;39.0;471b265931d34361aee6f5b7a62f9a94;2017;45000.0;103.01;2.0;10;6.0;2.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;3.0;1.0;0.0;2.0;10.3;2.0;0.0;2.0;33.33;50.0;0.0;0.0;50.0;100.0;33.33
F;60.0;04326bc8a2e94fe09557d30388647e52;2017;30000.0;12.23;0.0;4;4.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;3.06;0.0;0.0;0.0;50.0;0.0;0.0;0.0;100.0;0.0;50.0
